mean_neulog,standard deviation_neulog,min_neulog,max_neulog,median_neulog,skew_neulog,kurtosis_neulog,80_percentile_neulog,20_percentile_neulog,mean_polar,standard deviation_polar,min_polar,max_polar,median_polar,skew_polar,kurtosis_polar,80_percentile_polar,20_percentile_polar,mean_ecg,median_ecg,variance_ecg,quartiled_ecg,range_ecg,max_ecg,min_ecg,80perc_ecg,20perc_ecg,HF_ecg,LF_ecg,LF/HF_ecg,RMSSD_ecg,SDSD_ecg,pNN20_ecg,pNN50_ecg
0.664280253,0.155634828,0.66816415,0.688071378,0.645718465,0.381461022,0.135415001,0.664371612,0.673380485,0.637337573,0.140155346,0.695652174,0.5,0.64,0.454776887,0.10214082,0.559210526,0.625,0.518009006,0.666666667,0.689184799,0.814285714,0.634146341,0.720930233,0.53125,0.607017544,0.41337386,0.646515341,0.791460199,0.610241214,0.638452806,0.675081599,0.70268886,0.607066463
0.632767629,0.138473361,0.639680112,0.688071378,0.623893139,0.506977199,0.350466647,0.619910201,0.646138739,0.581270903,0.228852882,0.565217391,0.5,0.6,0.490509398,0.094653784,0.532894737,0.541666667,0.413527546,0.545454545,0.268656979,0.371428571,0.390243902,0.465116279,0.5,0.456140351,0.513677812,0.29198301,0.392454332,0.63470508,0.397739649,0.375882992,0.5409488,0.472851051
0.64733914,0.185206273,0.631348372,0.684399043,0.63079063,0.271185694,0.092277867,0.668461918,0.641213504,0.677036449,0.585792694,0.565217391,0.666666667,0.6,0.568886864,0.035356841,0.736842105,0.541666667,0.238928748,0.318181818,0.236836665,0.171428571,0.487804878,0.465116279,0.375,0.207017544,0.392097264,0.394746924,0.271712541,0.401815,0.343371577,0.361393194,0.547810499,0.317677617
0.646857942,0.190624505,0.628767603,0.684399043,0.636082053,0.244299159,0.090481659,0.668461918,0.6314181,0.755852843,0.492562611,0.608695652,0.666666667,0.8,0.421500428,0.0606658,0.730263158,0.666666667,0.330809339,0.424242424,0.306745362,0.285714286,0.463414634,0.581395349,0.5625,0.378947368,0.422492401,0.19852099,0.586132103,1,0.119672538,0.187717641,0,0.175706646
0.629750987,0.137110519,0.628767603,0.645761945,0.624717683,0.259527294,0.104664459,0.632806794,0.633626808,0.648160535,0.317724882,0.608695652,0.583333333,0.68,0.513592129,0.100971107,0.592105263,0.583333333,0.611035759,0.757575758,0.510221021,0.7,0.585365854,0.76744186,0.65625,0.771929825,0.544072948,0.527274391,0.710313947,0.660919561,0.500573619,0.664776532,0.375992318,0.464744079
0.278280257,0.251312056,0.249261553,0.307017544,0.266654272,0.597880869,0.123840041,0.303938306,0.254017922,0.091068986,0.409651855,0.11627907,0.23255814,0.071428571,0.749872941,0.436565416,0.11627907,0.095238095,0.395597042,0.380952381,0.378332577,0.6625,0.531914894,0.952380952,0.611111111,0.497777778,0.344444444,0.534945926,0.734112264,0.667532334,0.283414886,0.466092315,0.267379679,0.306905371
0.222972948,0.209052014,0.206955693,0.248150137,0.215227294,0.5974618,0.110402978,0.23618715,0.19953618,0.102111735,0.451851169,0.11627907,0.23255814,0.095238095,0.618806232,0.246915471,0.162790698,0.095238095,0.774289462,0.666666667,0.175115411,0.175,0.404255319,0.952380952,0.777777778,0.711111111,0.759259259,0.726796339,0.239055703,0.155808344,0.558596557,0.720857929,0.478114478,0.611916264
0.158671243,0.050823043,0.185659838,0.141275809,0.158259738,0.582523411,0.168550079,0.140780859,0.169601064,0.082598236,0.162219009,0.11627907,0.139534884,0.095238095,0.614520649,0.431534846,0.093023256,0.119047619,0.814705917,0.714285714,0.194753909,0.025,0.382978723,0.952380952,0.805555556,0.622222222,0.777777778,0.499508557,0.120073288,0.129256587,0.731261633,0.778314422,0.595959596,0.792270531
0.140690109,0.029587095,0.16703192,0.11537773,0.141693781,0.537087692,0.162617597,0.123650112,0.15928449,0.106655974,0.296258815,0.11627907,0.186046512,0.095238095,0.517625073,0.226481689,0.139534884,0.119047619,1,1,0.314959158,0.4125,0.29787234,1,0.944444444,0.955555556,0.703703704,0.702939583,0.07721096,0.03976472,1,0.900919944,1,1
0.125841208,0.031489766,0.150452596,0.102130326,0.127117226,0.505148728,0.06370246,0.111340044,0.138139777,0.135124298,0.235053408,0.139534884,0.186046512,0.142857143,0.320062396,0.228355161,0.144186047,0.142857143,0.697525142,0.571428571,0.069563102,0.275,0.255319149,1,1,0.555555556,0.666666667,0.536464385,0.144254459,0.138755705,0.512520662,0.624891729,0.61952862,0.657004831
0.120601137,0.012829809,0.150452596,0.098788638,0.123770568,0.540555009,0.382157718,0.100128857,0.138139777,0.147955092,0.23195424,0.162790698,0.186046512,0.142857143,0.388878511,0.182937635,0.16744186,0.166666667,0.434400777,0.428571429,0.149742344,0.125,0.765957447,0.761904762,0.194444444,0.333333333,0.62962963,0.662338969,0.41161032,0.312433308,0.575825979,0.733438325,0.695924765,0.605697151
0.138405134,0.06352804,0.158694616,0.121732904,0.134554244,0.558239626,0.029977462,0.131093712,0.144423508,0.114675221,0.365443423,0.11627907,0.186046512,0.119047619,0.437259554,0.108124714,0.162790698,0.119047619,0.312572685,0.285714286,0.577249097,0.2375,1,0.952380952,0,0.471111111,0.511111111,0.814857195,1,0.65863223,0.721523372,0.740199337,0.743801653,0.816864295
0.492145908,1,0.20872312,0.789536197,0.22680774,0.47631424,0,0.72392435,0.234642415,0.654719903,0.324983775,0.529411765,0.5,0.6875,0.351537199,0.135442533,0.679012346,0.647058824,0.683877766,0.666666667,0.030483769,0.156862745,0.071428571,0.172413793,0.833333333,0.396039604,0.764285714,0.178491388,0.127886627,0.177384633,0.046548876,0.066668088,0.126149936,0
0.53130128,0.847458993,0.20872312,0.741169827,0.635143509,0.335082133,0.043522881,0.642299592,0.220658049,0.526717557,0.374367535,0.411764706,0.416666667,0.5,0.287664461,0.139562695,0.617283951,0.576470588,0.918525197,0.833333333,0.032829529,0.098039216,0.047619048,0.206896552,0.944444444,0.693069307,0.928571429,0.206928691,0.123562535,0.154830497,0.149854149,0.10391472,0.318614994,0
0.656192066,0.170111743,0.703893816,0.606001013,0.644426258,0.384925069,0.124998786,0.631042338,0.705407361,0.365321701,0.274282046,0.411764706,0.291666667,0.34375,0.560310195,0.121321847,0.432098765,0.411764706,0.388830348,0.416666667,0.237796497,0.470588235,0.261904762,0.206896552,0.444444444,0.495049505,0.321428571,0.182328712,0.174947613,0.246058589,0.056429052,0.014795981,0.056989916,0
0.572218163,0.219991186,0.640201677,0.580162779,0.531642018,0.593239735,0.114019524,0.564925854,0.58661426,0.303162486,0.258215819,0.352941176,0.291666667,0.3125,0.806591985,0.549540295,0.308641975,0.411764706,0.127861355,0.125,0.446699289,0.62745098,0.666666667,0.586206897,0.111111111,0.267326733,0.092857143,0.67496515,0.504759886,0.322516829,0.634178731,0.781495471,0.51981801,0.123655914
0.505549777,0.088617088,0.563449156,0.449842284,0.496369907,0.350405154,0.194625968,0.465407264,0.556376016,0.27480916,0.136619897,0.352941176,0.166666667,0.3125,0.403079816,0.233087776,0.24691358,0.411764706,0.482097617,0.458333333,0.631426369,0.784313725,0.714285714,0.655172414,0.111111111,0.693069307,0.214285714,0.785700129,0.734068363,0.444163181,0.861160716,0.942654781,0.795753576,0.123655914
0.496302161,0.128714479,0.54127688,0.449842284,0.494230432,0.36427432,0.083191224,0.473479476,0.522262057,0.336968375,0.28908077,0.352941176,0.291666667,0.375,0.500222738,0.127951751,0.37037037,0.4,0.545574289,0.583333333,0.279484372,0.352941176,0.452380952,0.448275862,0.388888889,0.524752475,0.5,0.771369812,0.525042189,0.297129129,0.763073528,0.822990994,0.729432221,0.605263158
0.524638365,0.169246414,0.54127688,0.561645703,0.510329105,0.511988383,0.446882276,0.496883731,0.577930906,0.381679389,0.296970205,0.352941176,0.291666667,0.4375,0.272935562,0.058422598,0.432098765,0.411764706,0.737119405,0.583333333,0.58248575,0.529411765,0.761904762,0.827586207,0.277777778,0.792079208,0.571428571,0.552483352,0.790210108,0.646179643,0.701934414,0.745492062,0.739490119,0.734042553
0.251301891,0.699268175,0.115087594,0.584413437,0.132227268,0.589709167,0.199162027,0.450820302,0.109246375,0.412190613,0.605799105,0.172413793,0.565217391,0.35483871,0.537895976,0.152451917,0.526315789,0.243055556,0.967594388,0.976853294,0.476244379,0.765269362,0.740623013,1,0.913494602,0.976940955,0.946369833,0.435795129,0.792011288,0.714298332,0.431720963,0.354415645,0.23111786,0
0.398428505,0.818210755,0.115087594,0.584413437,0.532037759,0.132566583,0.074280952,0.558546593,0.107342219,0.471159338,0.467777364,0.310344828,0.565217391,0.35483871,0.640829678,0.20866685,0.526315789,0.416666667,0.948399616,0.953706588,0.309586229,0.624430979,0.555353737,0.946758534,0.913494602,0.955006741,0.935047909,0.496201109,0.679567138,0.530195308,0.427218554,0.358998958,0.244778427,0
0.534419279,0.098044602,0.506363961,0.533560376,0.538295134,0.151485207,0.229255709,0.543175098,0.528855552,0.335237007,0.088287821,0.413793103,0.239130435,0.322580645,0.568676507,0.188428385,0.268421053,0.381944444,0.979260777,0.976853294,0.190678493,0.499241306,0.444192171,0.952082681,0.956747301,0.977503371,0.977952043,0.505735571,0.572646719,0.432702037,0.475022854,0.365258189,0.306292121,0
0.529163334,0.166252763,0.488773686,0.577866684,0.532931669,0.43799929,0.193052998,0.559867745,0.493125493,0.362649914,0.109797663,0.413793103,0.239130435,0.387096774,0.396311703,0.130204255,0.289473684,0.381944444,0.995891113,0.994213323,0.155390459,0.499241306,0.407138316,0.978703414,1,0.994375843,1,0.492752093,0.55100857,0.426960101,0.538590499,0.398226645,0.347168389,0.020751158
0.546424649,0.15139715,0.488773686,0.577866684,0.548575106,0.208322284,0.265917775,0.569248621,0.540714891,0.420331239,0.13965819,0.413793103,0.347826087,0.419354839,0.61699855,0.506284931,0.342105263,0.451388889,0.971772486,0.965279941,0.275017523,0.499241306,0.555353737,0.978703414,0.950568344,0.977503371,0.970205463,0.538515768,0.517890678,0.362501195,0.570913127,0.503312787,0.32716276,0.04101973
0.538767156,0.064653263,0.525706114,0.536040206,0.539743269,0.412408519,0.316151799,0.540246196,0.540519407,0.412771395,0.133570252,0.448275862,0.347826087,0.387096774,0.760226675,0.624004517,0.315789474,0.451388889,0.935297827,0.942133235,0.409192322,0.499241306,0.814730724,0.941434388,0.820810247,0.938134269,0.928493111,0.633568921,0.704145091,0.423788035,0.493871563,0.462579612,0.170296198,0.020751158
0.557626637,0.127046201,0.525706114,0.571716704,0.551453499,0.429952252,0.157881471,0.575924282,0.541438904,0.350085665,0.062187016,0.448275862,0.239130435,0.35483871,0.612112,0.335665878,0.263157895,0.416666667,0.906682094,0.907413176,1,1,1,0.994675853,0.820810247,0.943758427,0.868904037,1,0.807505763,0.298293795,1,1,0.437614395,0.286625364
0.058379608,0.022614117,0.064683453,0.065163691,0.058673046,0.34060653,0.192459422,0.061525181,0.066052947,0.462068541,0.880826603,0.175,0.644067797,0.308641975,0.559001695,0.095863758,0.62890625,0.265700483,0.590620019,0.649350649,0.843072499,0.575,1,0.753846154,0.435483871,0.574018127,0.570402299,0.799848146,0.797806985,0.353683687,0.703659097,0.808441031,0.755072281,0.540437974
0.346042668,0.100231663,0.305932465,0.364997968,0.3491312,0.117554944,0.327092881,0.357389967,0.341598036,0.599891422,0.90254468,0.175,0.644067797,0.765432099,0.308065808,0.08973516,0.6796875,0.299516908,0.933975248,0.935064935,0.741446232,0.825,0.75,1,0.887096774,0.966767372,0.900862069,0.772234061,0.981951052,0.493710559,0.833196458,0.714762895,0.891218873,0.834650729
0.32973925,0.078374294,0.305932465,0.346299365,0.330891392,0.193873979,0.307864636,0.336970279,0.327334399,0.508143322,0.644794923,0.325,0.593220339,0.481481481,0.5462848,0.103457689,0.58203125,0.367149758,0.621523254,0.662337662,0.324687442,0.225,0.333333333,0.507692308,0.693548387,0.543806647,0.627873563,0.857015163,0.329394057,0.025140653,0.693142997,0.852397204,0.632023335,0.633404891
0.313593711,0.071688637,0.303287417,0.321534661,0.309329214,0.270984563,0.144990729,0.323294411,0.309264004,0.231270358,0.19995234,0.225,0.271186441,0.234567901,0.567221732,0.276256375,0.23046875,0.202898551,0.574861286,0.61038961,0.40386963,0.55,0.4375,0.507692308,0.612903226,0.545317221,0.584770115,0.299905095,0.663148284,0.671701992,0.356012991,0.472753473,0.343257603,0.37105675
0.283842826,0.051679356,0.285115592,0.287795879,0.279062427,0.412234904,0.145555149,0.291801619,0.285419914,0.162052117,0.041238886,0.225,0.13559322,0.160493827,0.606461448,0.336576932,0.1328125,0.202898551,0.575597891,0.636363636,0.264663242,0.45,0.395833333,0.476923077,0.612903226,0.498489426,0.620689655,0.292406706,0.773199761,0.792890853,0.398798846,0.370718029,0.624134776,0.385654151
0.279268867,0.065037901,0.285115592,0.31021544,0.272783149,0.912594311,0.849508475,0.272271155,0.282911066,0.175895765,0.08564973,0.2,0.169491525,0.185185185,0.592698577,0.432400061,0.15234375,0.202898551,0.630406827,0.688311688,0.148530432,0.2,0.395833333,0.476923077,0.612903226,0.503021148,0.699712644,0.25670962,0.596909272,0.658198353,0.499243501,0.496386051,0.660858839,0.535421888
0.858312285,0.359776098,0.711277524,0.921766049,0.900578092,0.172319702,0.10768414,0.922468796,0.776043513,0.162459283,0.112187775,0.175,0.169491525,0.172839506,0.580583864,0.311295346,0.15234375,0.178743961,0.599299576,0.62987013,0,0.1,0,0.338461538,0.774193548,0.466767372,0.686781609,0.329151564,0.16153496,0.146281339,0.318951661,0.396166069,0.520656298,0.31901894
0.428297604,0.753568616,0.16879407,0.850796969,0.220241351,0.747552751,0.035920947,0.789958012,0.194207633,0.475352423,0.485369009,0.352941176,0.580645161,0.35,0.703445303,0.193811489,0.572519084,0.368421053,0.118491369,0.155844156,0.098291132,0.224137931,0.164383562,0.090909091,0.18705036,0.110493827,0.144520548,0.052452445,0.400216014,0.773055697,0.057541896,0.079805574,0.230769231,0
0.559785445,0.74135229,0.16879407,0.819408153,0.699576097,0.466834669,0.04292749,0.798017566,0.183141029,0.621501757,0.443157123,0.529411765,0.580645161,0.6,0.444481814,0.074089535,0.610687023,0.484210526,0.126546703,0.162337662,0.046953683,0.086206897,0.095890411,0.07486631,0.201438849,0.110493827,0.171232877,0.136469827,0.082812989,0.101787489,0.047202436,0.047081044,0.100738271,0
0.649471775,0.196454607,0.509058037,0.787235432,0.632281553,0.640706191,0.181426495,0.703365134,0.599546635,0.480060663,0.221266635,0.529411765,0.419354839,0.55,0.411907567,0.135931539,0.419847328,0.421052632,0.110417302,0.155844156,0.051425287,0.137931034,0.123287671,0.07486631,0.18705036,0.092592593,0.15,0.106313536,0.205980455,0.313593733,0.002674919,0.042868198,0,0
0.63110203,0.154359647,0.509058037,0.745753854,0.632093532,0.566307079,0.208810313,0.673797659,0.590296306,0.37092511,0.083343286,0.529411765,0.258064516,0.4,0.506703514,0.177886034,0.267175573,0.421052632,0.137432021,0.159090909,0.290265024,0.413793103,0.301369863,0.144385027,0.18705036,0.154320988,0.150684932,0.180891225,0.509105673,0.561785889,0.17477126,0.287714564,0.370418354,0.097333333
0.582682754,0.209085019,0.435291991,0.745753854,0.575088883,0.603676186,0.184535893,0.653533831,0.533872115,0.306842878,0.148653332,0.352941176,0.225806452,0.35,0.35693063,0.08811481,0.267175573,0.305263158,0.123769635,0.149350649,0.137505805,0.060344828,0.369863014,0.144385027,0.151079137,0.098765432,0.164383562,0.293534104,0.253702853,0.150915368,0.271576881,0.366982067,0.336032389,0.310638298
0.48696349,0.108229524,0.435291991,0.566076561,0.467335567,0.822190928,0.271474982,0.511024415,0.460101796,0.313159017,0.196003768,0.352941176,0.258064516,0.325,0.503544277,0.089151846,0.297709924,0.273684211,0.099859108,0.142857143,0.097820013,0.137931034,0.410958904,0.048128342,0,0.086419753,0.143835616,0.474601166,0.178961847,0,0.323373301,0.501623861,0.369796043,0.275471698
0.532954872,0.206397906,0.480094016,0.662039456,0.480274853,0.729524555,0.063212168,0.613912197,0.466902266,0.331967695,0.137302884,0.411764706,0.258064516,0.35,0.635060121,0.238757566,0.236641221,0.368421053,0.097775968,0.149350649,0.209433816,0.224137931,0.273972603,0.07486631,0.107913669,0.086419753,0.126712329,0.562215051,0.485963122,0.152886491,0.555420751,0.717397283,0.547482065,0.768421053
0.132988279,1,0,0.437725182,0.084177281,0.558553057,0.156163336,0.280014421,0.069878582,0.797383175,0.928458151,0.5,0.918918919,0.714285714,0.515054251,0,0.962962963,0.454545455,0.845734573,0.865671642,0.495520507,0.410714286,0.681818182,1,0.76,0.938628159,0.681578947,0.7606808,0.810673215,0.527299196,0.72785169,0.742973689,0.826666667,0.797900262
0.13140454,0.764773844,0,0.331300926,0.159975987,0.318119131,0.457335567,0.203745179,0.137115104,0.900023319,0.870507591,0.5,0.918918919,0.833333333,0.442523827,0.063708821,1,0.5,0.430463833,0.417910448,0.335205801,0.339285714,0.5,0.666666667,0.56,0.429602888,0.421052632,1,0.449901048,0.0771139,0.93268854,0.907507107,0.965714286,0.850393701
0.225304691,0.264431659,0.448330021,0.265450917,0.23292963,0.55278611,0.253823741,0.208716173,0.283419136,1,0.446471016,1,0.864864865,0.952380952,0.556619609,0.082790167,0.925925926,0.863636364,0.50240173,0.462686567,0.146459333,0.178571429,0.090909091,0.518518519,0.76,0.407942238,0.552631579,0.542822625,0.183430202,0.109424976,0.550964958,0.485960612,0.843448276,0.587089329
0.207402653,0.275574873,0.448330021,0.176819467,0.234234705,0.369217267,0.1340964,0.202248419,0.24461389,0.847562801,0.516038045,0.777777778,0.756756757,0.714285714,0.683740223,0.094212911,0.925925926,0.727272727,0.230686256,0.23880597,0.938588478,0.910714286,0.636363636,0.259259259,0,0.501805054,0.013157895,0.341084772,0.136548443,0.222016213,0.072224475,0.100860061,0.136708861,0.063689824
0.156727936,0.284982663,0.409257004,0.136356078,0.158592608,0.499472547,0.096335619,0.168096055,0.203992229,0.636937648,0.080878685,0.777777778,0.405405405,0.666666667,0.30174588,0.221202598,0.518518519,0.681818182,0.930232189,0.910447761,0.138537072,0.116071429,0,0.666666667,1,0.898916968,0.947368421,0.408697287,0.319221896,0.374691422,0.355998481,0.32912721,0.564615385,0.417019988
0.139476591,0.361800568,0.291653311,0.17737376,0.158931927,0.241457687,0.518067191,0.14835411,0.190587664,0.729031834,0.222153269,0.777777778,0.594594595,0.714285714,0.643509926,0.384150643,0.62962963,0.727272727,0.811621521,0.820895522,0.536189132,0.366071429,0.909090909,1,0.56,0.924187726,0.718421053,0.746558065,0.551936895,0.31224999,0.718552376,0.731789876,0.898235294,0.790470125
0.170974479,0.3778359,0.291653311,0.17737376,0.210665066,0.116821076,0.671230517,0.167211109,0.235677513,0.827940016,0.263080553,0.833333333,0.621621622,0.80952381,0.536967064,0.195205804,0.740740741,0.8,0.517153432,0.462686567,0.513996712,0.517857143,0.863636364,0.962962963,0.56,0.620938628,0.421052632,0.68392666,0.770361139,0.562743563,0.970778176,0.960366159,0.826666667,0.951496063
0.312488918,0.746654926,0.080482897,0.908803741,0.083151889,0.95231662,0.450426472,0.574212045,0.078865367,0.724193739,0.503963783,0.363636364,0.65625,0.666666667,0.63382612,0.385999573,0.666666667,0.461538462,0.746235304,0.762711864,0.416278042,0.333333333,0.921568627,1,0.108108108,0.666666667,0.791428571,1,0.6026903,0.157127431,0.755389607,0.669268318,0.519745223,0.589010989
0.613760723,0.856982274,0.098218943,0.918813587,0.776203732,0.459308113,0.080315748,0.894236209,0.078148185,0.784212896,0.569689627,0.363636364,0.65625,0.740740741,0.496154739,0.208364202,0.722222222,0.461538462,0.610485863,0.593220339,0.191243413,0.261261261,0.411764706,0.48,0.459459459,0.463963964,0.757142857,0.833734749,0.248840273,0.070501436,0.543663212,0.474578039,0.530008074,0.502708559
0.741293936,0.400842827,0.621730382,0.918813587,0.761513657,0.772465072,0.48336841,0.746886057,0.605932832,0.673240296,0.258651055,0.545454545,0.40625,0.592592593,0.569384752,0.167237224,0.611111111,0.615384615,0.809066311,0.728813559,0.26557471,0.171171171,0.549019608,0.88,0.540540541,0.774774775,0.82,0.721839939,0.507173996,0.183214782,0.72915181,0.662704231,0.609988,0.639910814
0.569256319,0.246888033,0.48446233,0.634189367,0.533362732,0.65326556,0.150353041,0.62010375,0.538703136,0.565920774,0.111609857,0.545454545,0.3125,0.518518519,0.723920818,0.60552054,0.388888889,0.615384615,0.672190154,0.694915254,0.181652817,0.234234234,0.549019608,0.76,0.459459459,0.504504505,0.762857143,0.938379607,0.441766115,0.118581741,0.706471525,0.510054363,0.685350318,0.701098901
0.598634464,0.242475436,0.48446233,0.634189367,0.604277485,0.529328419,0.198198917,0.627189828,0.550944703,0.761472909,0.170363726,0.818181818,0.375,0.740740741,0.41820679,0.079393552,0.611111111,0.769230769,0.580253366,0.694915254,0.83506692,0.495495495,1,1,0,0.684684685,0.345714286,0.775539248,1,0.346936275,0.734458196,0.669915402,0.475583864,0.709401709
0.58803776,0.165159503,0.644384827,0.609944207,0.595898906,0.770809838,0.41989947,0.572284709,0.594321891,0.850317508,0.116706817,1,0.40625,0.814814815,0.567557292,0.224172137,0.611111111,0.846153846,0.79975666,0.745762712,0.204275532,0.279279279,0.509803922,1,0.675675676,0.626126126,0.828571429,0.900051813,0.478051493,0.136181008,0.589624563,0.515449592,0.644969898,0.480505796
0.460055806,0.150080298,0.434085997,0.440515261,0.477744398,0.586534061,0.212807694,0.467978406,0.441957661,0.874811007,0.114453674,1,0.40625,0.814814815,0.482403709,0.173831928,0.666666667,0.923076923,0.637906092,0.627118644,0.208481231,0.315315315,0.411764706,0.48,0.459459459,0.459459459,0.722857143,0.839537923,0.270832806,0.077215448,0.571885326,0.464102816,0.613210017,0.587987355
0.463189695,0.854863549,0.009894201,0.600891395,0.567911118,0.543184199,0.050772543,0.632694938,0.305366657,0.328719723,0.414549675,0.173913043,0.414634146,0.285714286,0.575996117,0.241358833,0.333333333,0.163934426,0.28402429,0.214285714,0.386987546,0.355263158,0.675,0.535714286,0,0.272727273,0.47761194,0.629258394,0.575722163,0.5278562,0.58666329,0.653218939,0.593860355,0.446985447
0.594540932,0.868225318,0.296679075,0.766980306,0.662154622,0.629216021,0.037692266,0.738261305,0.316138719,0.432228413,0.380121244,0.173913043,0.414634146,0.392857143,0.400256271,0.309375919,0.416666667,0.368852459,0.301694722,0.285714286,0.168964719,0.184210526,0.4,0.5,0.833333333,0.186363636,0.701492537,0.474697198,0.337065442,0.314884828,0.18049247,0.216639423,0.219581943,0.261133603
0.814782177,0.373443501,0.71218652,0.766980306,0.786308614,0.809148549,0.092780501,0.825754802,0.775481934,0.439804319,0.206125433,0.47826087,0.317073171,0.392857143,0.663219055,0.177851992,0.388888889,0.450819672,0.143117743,0.321428571,0.196039044,0.263157895,0.35,0.178571429,0.25,0.131818182,0.253731343,0.093679651,0.123643759,0.196832689,0.203208122,0.249427495,0.516540381,0.171828172
0.736267563,0.168570972,0.743240596,0.57559712,0.722970187,0.78432893,0.07142588,0.715602782,0.741993607,0.29910045,0.14611463,0.304347826,0.219512195,0.285714286,0.475390068,0.33356625,0.222222222,0.327868852,0.424798239,0.321428571,0.254117501,0.342105263,0.425,0.5,0.75,0.409090909,0.701492537,0.381152575,0.110482711,0.054547782,0.248776513,0.139659701,0.778079814,0.251217137
0.671196385,0.059444788,0.715125392,0.513923279,0.675666497,0.828917473,0.20505032,0.620151828,0.711333915,0.258765575,0.099262167,0.304347826,0.170731707,0.25,0.392765807,0.259546642,0.194444444,0.286885246,0.471074636,0.357142857,0.392915628,0.210526316,0.775,0.892857143,0.5,0.313636364,0.71641791,0.544780967,0.542222128,0.535539831,0.654275472,0.76329125,0.580114581,0.601398601
0.692233412,0.130128507,0.703076019,0.553236067,0.693569124,0.819537467,0.130090688,0.655603938,0.711798896,0.280988383,0.05404665,0.347826087,0.146341463,0.25,0.344632483,0.421927315,0.194444444,0.327868852,0.265513253,0.214285714,0.369558296,0.368421053,0.675,0.535714286,0,0.227272727,0.447761194,0.500046008,0.577523712,0.606980931,0.576321125,0.659062072,0.553988198,0.453108535
0.725348425,0.074589625,0.703076019,0.553236067,0.725978216,0.831193156,0.229544689,0.672992813,0.764264264,0.240346672,0.10655543,0.260869565,0.146341463,0.214285714,0.407017166,0.252244162,0.194444444,0.245901639,0.335280647,0.285714286,0.204805264,0.263157895,0.4,0.5,0.833333333,0.227272727,0.701492537,0.502513758,0.348690502,0.316470119,0.222606018,0.231717324,0.309041253,0.275641026
0.345514736,0.996220996,0.158552248,0.841724371,0.248716999,0.626139351,0.010861466,0.688143143,0.050847807,0.347448638,0.522954782,0.347826087,0.564102564,0.272727273,0.705454447,0.249748423,0.459770115,0.303030303,0.325836048,0.367346939,0.245430624,0.385542169,0.285714286,0.333333333,0.421052632,0.323287671,0.162162162,0.185853101,0.246719473,0.273407118,0.208772826,0.1581482,0.234429581,0.178195489
0.488953889,0.958720433,0.158552248,0.841724371,0.666895931,0.478570522,0.026380804,0.706667809,0.106880379,0.383180148,0.48286538,0.391304348,0.564102564,0.333333333,0.568795915,0.149753409,0.459770115,0.303030303,0.787523669,0.857142857,0.711897196,0.65060241,1,1,0,0.835616438,0.594594595,0.770497576,0.849626684,0.488813131,0.877111923,0.827558903,0.49343519,0.780395137
0.663656991,0.140213178,0.699163261,0.657624824,0.664911909,0.700013738,0.10595815,0.643898104,0.688378086,0.359585312,0.226021458,0.47826087,0.358974359,0.333333333,0.629427588,0.284509582,0.287356322,0.363636364,0.56998468,0.571428571,0.603997865,0.831325301,0.517857143,0.520833333,0.210526316,0.720547945,0.221621622,0.481807117,0.730619078,0.651881371,0.760457746,0.640133231,0.642353906,0.797360248
0.668998994,0.156569333,0.708931699,0.721091269,0.668403788,0.708942058,0.095671624,0.663332941,0.684914704,0.292061771,0.075661603,0.391304348,0.179487179,0.303030303,0.292318973,0.276684617,0.229885057,0.363636364,0.661412809,0.571428571,0.490998788,0.469879518,0.553571429,0.666666667,0.473684211,0.630136986,0.513513514,0.714912653,0.873283921,0.569522047,0.603810945,0.368376648,0.687542297,0.619337979
0.654601686,0.192568714,0.68966725,0.721091269,0.64959526,0.670954096,0.071387229,0.676150296,0.65047673,0.34989901,0.285478919,0.391304348,0.384615385,0.333333333,0.513698845,0.189612799,0.33908046,0.363636364,0.533460023,0.489795918,0.556543739,0.602409639,0.607142857,0.625,0.210526316,0.583561644,0.27027027,0.685124397,0.7952508,0.507750243,0.804676918,0.687702378,0.745283019,0.613354037
0.655780185,0.211612509,0.68966725,0.708387567,0.652319983,0.704185047,0.079429825,0.651618499,0.652476421,0.548052287,0.509172074,0.47826087,0.615384615,0.545454545,0.374097415,0.122827796,0.609195402,0.478787879,0.28690611,0.326530612,0.192320951,0.301204819,0.285714286,0.333333333,0.421052632,0.260273973,0.162162162,0.158532817,0.240117473,0.296437667,0.242283845,0.207708017,0.178100721,0.235119048
0.666327992,0.345126555,0.47853668,0.748945697,0.689064071,0.381497677,0.190473112,0.720705865,0.678080709,0.63033735,0.55690325,0.52173913,0.641025641,0.636363636,0.262485971,0.079534076,0.695402299,0.509090909,0.798607582,0.918367347,0.651404542,0.578313253,1,1,0,0.780821918,0.632432432,0.704589257,0.616236909,0.279335689,0.774413578,0.714466523,0.49343519,0.660334347
0.284491705,0.082649092,0.102026119,0.028697934,0.856965302,0.017027538,0.112217768,0.049852007,0.887458367,0.260869565,1,0.523809524,0.676101471,0.312011565,0.59375,0.333333333,0.437837838,0.472,0.287465959,0.236842105,0.546597095,0.393939394,0.547619048,0.547619048,0,0.301886792,0.225,0.365615889,0.184728387,0.243551277,0.616705666,0.769046927,0.312295565,0.526957172
